mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,anomaly_case,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF,new_prices,decimal_shift,0.09320309320309321,1.0,0.1705137751303053,0.8791298215157598,0.12087017848424023,0.0,0.9376192305599111,229,2228,0,16205,229,18433,2457
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF,new_prices,extreme_outlier,0.08872608872608873,1.0,0.16299065420560746,0.8786055085664715,0.12139449143352851,0.0,0.9373395908455331,218,2239,0,16205,218,18444,2457
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF,new_prices,negative_price,0.08994708994708994,1.0,0.16504854368932037,0.8787484409739168,0.12125155902608319,0.0,0.937415831407768,221,2236,0,16205,221,18441,2457
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF,new_prices,price_drop,0.06227106227106227,0.6594827586206896,0.11379695053923392,0.8749864351600651,0.1250135648399349,0.34051724137931033,0.7596304812308698,153,2304,79,16126,232,18430,2457
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF,new_prices,price_noise,0.006919006919006919,0.07172995780590717,0.012620638455827766,0.8675712347354139,0.13242876526458616,0.9282700421940928,0.24946111532900278,17,2440,220,15985,237,18425,2457
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF,new_prices,price_spike,0.08750508750508751,0.9347826086956522,0.16002977298101975,0.8783637152777778,0.12163628472222222,0.06521739130434782,0.9061341650942019,215,2242,15,16190,230,18432,2457
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF,new_prices,zero_price,0.1045991045991046,1.0,0.18938835666912307,0.8804672643303451,0.11953273566965499,0.0,0.9383321716377122,257,2200,0,16205,257,18405,2457
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF -> Z-score (50/50),new_prices,currency_swap,0.11116214974735875,1.0,0.20008267879288963,0.8949511400651465,0.10504885993485343,0.0,0.9460185727908023,242,1935,0,16485,242,18420,2177
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF -> Z-score (50/50),new_prices,decimal_shift,0.09692237023426734,0.9213973799126638,0.17539484621778884,0.893343460098736,0.10665653990126404,0.07860262008733625,0.9072619927546225,211,1966,18,16467,229,18433,2177
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF -> Z-score (50/50),new_prices,extreme_outlier,0.09416628387689481,0.9403669724770642,0.17118997912317327,0.8930817610062893,0.1069182389937107,0.05963302752293578,0.9164194409613806,205,1972,13,16472,218,18444,2177
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF -> Z-score (50/50),new_prices,negative_price,0.09508497932935232,0.9366515837104072,0.17264386989157635,0.8931728214305081,0.10682717856949189,0.06334841628959276,0.9146538895778983,207,1970,14,16471,221,18441,2177
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF -> Z-score (50/50),new_prices,price_drop,0.0666054203031695,0.625,0.12038190120381902,0.8897449810092241,0.1102550189907759,0.375,0.7457148336534315,145,2032,87,16398,232,18430,2177
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF -> Z-score (50/50),new_prices,price_noise,0.013780431786862656,0.12658227848101267,0.024855012427506214,0.8834735413839891,0.11652645861601085,0.8734177215189873,0.3344130587253951,30,2147,207,16278,237,18425,2177
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF -> Z-score (50/50),new_prices,price_spike,0.09784106568672485,0.9260869565217391,0.17698379725799754,0.8934461805555556,0.10655381944444445,0.07391304347826087,0.909620170272552,213,1964,17,16468,230,18432,2177
