mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> IF,combined,0.4501730734195664,0.8536388760939659,0.6468989270821073,0.8841710696329653,0.1158289303670346,0.1463611239060341,0.887297233851746,7413.0,9054.0,1271.0,69113.0,8684.0,78167.0,16467.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3842526870817278,0.8727544910179641,0.5757900796659949,0.8446275282408178,0.1553724717591822,0.1272455089820359,0.8780071923492486,7579.0,12145.0,1105.0,66022.0,8684.0,78167.0,19724.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3452155055570615,0.8798940580377707,0.5562748802007547,0.8145892768047898,0.1854107231952102,0.1201059419622293,0.8721020440836988,7641.0,14493.0,1043.0,63674.0,8684.0,78167.0,22134.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> IF,combined,0.4712848297213622,0.8580890642615558,0.6697662709662178,0.8930416810196349,0.1069583189803651,0.1419109357384441,0.8959407425804404,6089.0,6831.0,1007.0,57035.0,7096.0,63866.0,12920.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,combined,0.3996475293160713,0.830890642615558,0.6423234566381486,0.8613190116807065,0.1386809883192935,0.1691093573844419,0.8850629274350127,5896.0,8857.0,1200.0,55009.0,7096.0,63866.0,14753.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3906573742701074,0.8768320180383314,0.578060552027349,0.8480412112861303,0.1519587887138696,0.1231679819616685,0.8816239437370682,6222.0,9705.0,874.0,54161.0,7096.0,63866.0,15927.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.348526959421901,0.8835963923337091,0.5633995132854986,0.8164907775655278,0.1835092224344721,0.1164036076662908,0.8765754960069685,6270.0,11720.0,826.0,52146.0,7096.0,63866.0,17990.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,combined,0.3738041002277904,0.8416823388613438,0.6282613061686187,0.843352897601003,0.1566471023989971,0.1583176611386561,0.8856119012061389,4923.0,8247.0,926.0,44400.0,5849.0,52647.0,13170.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> IF,combined,0.4194453615054473,0.8688664729013507,0.6253287792897817,0.8663931468079853,0.1336068531920147,0.1311335270986493,0.8892205499964405,5082.0,7034.0,767.0,45613.0,5849.0,52647.0,12116.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3585219015985053,0.8857924431526757,0.5470801899191675,0.8239215909738447,0.1760784090261553,0.1142075568473243,0.875287054072179,5181.0,9270.0,668.0,43377.0,5849.0,52647.0,14451.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3192984600342214,0.893315096597709,0.5328995429048728,0.7884209926491538,0.2115790073508462,0.1066849034022909,0.8695435838054049,5225.0,11139.0,624.0,41508.0,5849.0,52647.0,16364.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> IF,combined,0.4290619004342118,0.8733812949640288,0.6321569698888097,0.8709014521874143,0.1290985478125856,0.1266187050359712,0.8897236214401195,4249.0,5654.0,616.0,38142.0,4865.0,43796.0,9903.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,combined,0.3627485483019532,0.8474820143884892,0.61331455744821,0.834619599963467,0.165380400036533,0.1525179856115107,0.8789978837048197,4123.0,7243.0,742.0,36553.0,4865.0,43796.0,11366.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3587811542601639,0.8906474820143885,0.5441914670900674,0.8231801991049411,0.1768198008950589,0.1093525179856115,0.8723721179659764,4333.0,7744.0,532.0,36052.0,4865.0,43796.0,12077.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3136171129136458,0.8980472764645426,0.5278119951497819,0.7816695588638232,0.2183304411361768,0.1019527235354573,0.8654193457753386,4369.0,9562.0,496.0,34234.0,4865.0,43796.0,13931.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> IF,combined,0.431721572794899,0.8717811158798283,0.6384736882548913,0.8725154215215901,0.1274845784784098,0.1282188841201716,0.8898029628219182,3250.0,4278.0,478.0,29279.0,3728.0,33557.0,7528.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,combined,0.3417042283751878,0.8540772532188842,0.6036447811006103,0.8172065440891617,0.1827934559108383,0.1459227467811159,0.8791647640183238,3184.0,6134.0,544.0,27423.0,3728.0,33557.0,9318.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3450528935905413,0.8924356223175965,0.5384565590116565,0.8118127365378311,0.1881872634621688,0.1075643776824034,0.870300876174088,3327.0,6315.0,401.0,27242.0,3728.0,33557.0,9642.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3082658321060383,0.8983369098712446,0.5250742150023584,0.776052686473761,0.2239473135262389,0.1016630901287553,0.8642398514747999,3349.0,7515.0,379.0,26042.0,3728.0,33557.0,10864.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,combined,0.4306880964339528,0.7901041186768636,0.6184470147567117,0.8839649489179616,0.1160350510820383,0.2098958813231364,0.8684582797273098,8575.0,11335.0,2278.0,86351.0,10853.0,97686.0,19910.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> IF,combined,0.353160411098144,0.8643692988113886,0.5291185351973532,0.8241099031591016,0.1758900968408984,0.1356307011886114,0.8605970524808005,9381.0,17182.0,1472.0,80504.0,10853.0,97686.0,26563.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3278411053540587,0.8745047452317332,0.5023189840986494,0.8008005241283296,0.1991994758716704,0.1254952547682668,0.8535335088994724,9491.0,19459.0,1362.0,78227.0,10853.0,97686.0,28950.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3041624236252546,0.880678153505943,0.4826689300505368,0.7761603505108203,0.2238396494891796,0.1193218464940569,0.8463620640468839,9558.0,21866.0,1295.0,75820.0,10853.0,97686.0,31424.0
mh10,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score,combined,0.3856934173285857,0.7956493078444298,0.5739400421931482,0.8591995814805127,0.1408004185194873,0.2043506921555702,0.8550430280214167,25347.0,40371.0,6510.0,246354.0,31857.0,286725.0,65718.0
mh10,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> IF,combined,0.2082344548458951,0.8979502150233858,0.3379619171876427,0.6206539366989275,0.3793460633010724,0.1020497849766142,0.7481914108268184,28606.0,108768.0,3251.0,177957.0,31857.0,286725.0,137374.0
mh10,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.2028959902760307,0.9012461939291208,0.3311616167425408,0.6066091202371611,0.3933908797628389,0.0987538060708792,0.7406154473892256,28711.0,112795.0,3146.0,173930.0,31857.0,286725.0,141506.0
mh10,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.1986382249967198,0.9029412687949272,0.3287539461351915,0.595270729793356,0.404729270206644,0.0970587312050726,0.7379558937042139,28765.0,116046.0,3092.0,170679.0,31857.0,286725.0,144811.0
mh15,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score,combined,0.3773226839169609,0.800371044525343,0.5643137816211334,0.8532480816424952,0.1467519183575048,0.1996289554746569,0.8543332181547503,22865.0,37733.0,5703.0,219388.0,28568.0,257121.0,60598.0
mh15,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> IF,combined,0.2021121105043366,0.8809507140856903,0.4000132283149993,0.6135943777443305,0.3864056222556695,0.1190492859143097,0.7913650924238194,25167.0,99353.0,3401.0,157768.0,28568.0,257121.0,124520.0
mh15,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.1925240153516574,0.8902618314197703,0.3744605734268463,0.5851369588637256,0.4148630411362743,0.1097381685802296,0.7754206957849813,25433.0,106670.0,3135.0,150451.0,28568.0,257121.0,132103.0
mh15,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.1867111042895462,0.8942173060767292,0.3718957793261216,0.5672271031926602,0.4327728968073397,0.1057826939232707,0.7716408813119423,25546.0,111275.0,3022.0,145846.0,28568.0,257121.0,136821.0
mh20,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score,combined,0.3655296104755437,0.802722649229475,0.5536471290022652,0.8451946484940923,0.1548053515059076,0.197277350770525,0.8516916681229028,20992.0,36437.0,5159.0,198936.0,26151.0,235373.0,57429.0
mh20,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> IF,combined,0.3313352925771816,0.8708653588772896,0.4882823900865748,0.8047354624362183,0.1952645375637817,0.1291346411227104,0.844582273482619,22774.0,45960.0,3377.0,189413.0,26151.0,235373.0,68734.0
mh20,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.2956987181949727,0.8830255057167986,0.4436506471463082,0.7663240898488781,0.2336759101511218,0.1169744942832014,0.8267565015197749,23092.0,55001.0,3059.0,180372.0,26151.0,235373.0,78093.0
mh20,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.2750343260262298,0.8885319873045008,0.4350759638145978,0.7397832376695713,0.2602167623304287,0.1114680126954992,0.8223087086017546,23236.0,61248.0,2915.0,174125.0,26151.0,235373.0,84484.0
mh25,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> IF,combined,0.421869111920613,0.8431380753138076,0.5871126931594716,0.871621433153887,0.128378566846113,0.1568619246861924,0.8719521340733728,20151.0,27615.0,3749.0,187491.0,23900.0,215106.0,47766.0
mh25,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score,combined,0.3602581509104097,0.8104602510460251,0.5501891763125852,0.8400927914609542,0.1599072085390458,0.1895397489539749,0.8542565550620269,19370.0,34397.0,4530.0,180709.0,23900.0,215106.0,53767.0
mh25,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3464404390293021,0.8637238493723849,0.4955157953588874,0.8189590248528632,0.1810409751471367,0.136276150627615,0.849594340951919,20643.0,38943.0,3257.0,176163.0,23900.0,215106.0,59586.0
mh25,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3116350742807558,0.8715481171548117,0.4824075507300398,0.7861008061141949,0.2138991938858051,0.1284518828451883,0.8446535712999869,20830.0,46011.0,3070.0,169095.0,23900.0,215106.0,66841.0
mh30,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> IF,combined,0.4591580314538216,0.8370824110773666,0.6161043054901169,0.8904520888736381,0.1095479111263618,0.1629175889226334,0.8724127354848363,16262.0,19155.0,3165.0,155700.0,19427.0,174855.0,35417.0
mh30,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score,combined,0.3558455536122696,0.8169043084367118,0.5471971665906515,0.8357038689199623,0.1642961310800377,0.1830956915632882,0.8524903703750308,15870.0,28728.0,3557.0,146127.0,19427.0,174855.0,44598.0
mh30,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3609761341646957,0.864209605188655,0.5072753740000157,0.8300248777558549,0.1699751222441451,0.135790394811345,0.8512339896432042,16789.0,29721.0,2638.0,145134.0,19427.0,174855.0,46510.0
mh30,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3183951637128266,0.8729603129664899,0.4916630710803903,0.7923708215378457,0.2076291784621543,0.12703968703351,0.8455926687782744,16959.0,36305.0,2468.0,138550.0,19427.0,174855.0,53264.0
mh5,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> IF,combined,0.4091430379246253,0.8307148783555924,0.558172690013806,0.8667073080068396,0.1332926919931603,0.1692851216444075,0.8605105319398416,31038.0,44823.0,6325.0,291452.0,37363.0,336275.0,75861.0
mh5,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score,combined,0.3828133138868632,0.7867944222894308,0.5493658307328366,0.8590588060367259,0.1409411939632741,0.2132055777105692,0.8470546735267642,29397.0,47395.0,7966.0,288880.0,37363.0,336275.0,76792.0
mh5,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.357073512146663,0.8465861948986966,0.506579082944931,0.8306356404728273,0.1693643595271727,0.1534138051013034,0.8485440370686195,31631.0,56953.0,5732.0,279322.0,37363.0,336275.0,88584.0
mh5,COMPETITOR_2_COUNTRY_1,COMPETITOR_2_COUNTRY_1,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3207257473732802,0.8553916976688167,0.4785599246743849,0.7987093896364582,0.2012906103635417,0.1446083023311832,0.8392336391486199,31960.0,67689.0,5403.0,268586.0,37363.0,336275.0,99649.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score,combined,0.424972384256119,0.7945865642437858,0.6198665247752217,0.8805417330949965,0.1194582669050034,0.2054134357562142,0.8664468218095012,21929.0,29672.0,5669.0,218716.0,27598.0,248388.0,51601.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> IF,combined,0.358797802630185,0.8590839915935937,0.5216612450203562,0.829420100810023,0.1705798991899769,0.1409160084064062,0.8547575098408098,23709.0,42370.0,3889.0,206018.0,27598.0,248388.0,66079.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3274453190967777,0.8711863178491195,0.4830359995739695,0.8011860476351514,0.1988139523648485,0.1288136821508805,0.8437660591655127,24043.0,49383.0,3555.0,199005.0,27598.0,248388.0,73426.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3052210860766835,0.8771650119573882,0.4721932625570977,0.7781495080277631,0.221850491972237,0.1228349880426117,0.8396662986982442,24208.0,55105.0,3390.0,193283.0,27598.0,248388.0,79313.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score,combined,0.4137365844896493,0.8059394681595521,0.6101124635388312,0.8731108281740516,0.1268891718259483,0.1940605318404478,0.8683505347010194,18427.0,26111.0,4437.0,179667.0,22864.0,205778.0,44538.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> IF,combined,0.3906068029396409,0.8508135059482156,0.5606743314794761,0.8525158180174751,0.1474841819825248,0.1491864940517844,0.8677134186640761,19453.0,30349.0,3411.0,175429.0,22864.0,205778.0,49802.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3460655651534,0.8638470958712386,0.5046040226272783,0.818629785496992,0.1813702145030081,0.1361529041287613,0.853123469445404,19751.0,37322.0,3113.0,168456.0,22864.0,205778.0,57073.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3193162667522671,0.8701452064380686,0.4944742664592647,0.7939041102547405,0.2060958897452594,0.1298547935619314,0.8493832891690426,19895.0,42410.0,2969.0,163368.0,22864.0,205778.0,62305.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score,combined,0.4059694737106791,0.8121635897177927,0.5989470369210301,0.8679640735296583,0.1320359264703416,0.1878364102822073,0.8681019949660912,16145.0,23624.0,3734.0,155297.0,19879.0,178921.0,39769.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> IF,combined,0.4288439041757794,0.8482821067458122,0.5977305172841266,0.8744753270996697,0.1255246729003303,0.1517178932541878,0.8748021779882946,16863.0,22459.0,3016.0,156462.0,19879.0,178921.0,39322.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3672033265806589,0.8662407565772926,0.5243643946948029,0.834144678377608,0.165855321622392,0.1337592434227073,0.860030814850222,17220.0,29675.0,2659.0,149246.0,19879.0,178921.0,46895.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3349798367646207,0.8733336686956085,0.5127105678292965,0.807367497387115,0.192632502612885,0.1266663313043915,0.8561390870729204,17361.0,34466.0,2518.0,144455.0,19879.0,178921.0,51827.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> IF,combined,0.4325580053099388,0.8543174693644913,0.6165970030873417,0.8754812807133087,0.1245187192866913,0.1456825306355087,0.8786559028319201,14989.0,19663.0,2556.0,138249.0,17545.0,157912.0,34652.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score,combined,0.3942436963261722,0.8189797663151895,0.58850572896705,0.860187952783829,0.139812047216171,0.1810202336848105,0.866768510048936,14369.0,22078.0,3176.0,135834.0,17545.0,157912.0,36447.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3649230476462332,0.8743801652892562,0.5266454743137254,0.830931151527433,0.169068848472567,0.1256198347107438,0.8609109128433509,15341.0,26698.0,2204.0,131214.0,17545.0,157912.0,42039.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3313689353677353,0.881333713308635,0.514564437302514,0.8024152692638938,0.1975847307361062,0.118666286691365,0.8566305336095432,15463.0,31201.0,2082.0,126711.0,17545.0,157912.0,46664.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> IF,combined,0.4574330983246152,0.8581383773021404,0.6392189451007907,0.8869155777465279,0.1130844222534721,0.1418616226978596,0.8860939999054127,12068.0,14314.0,1995.0,112264.0,14063.0,126578.0,26382.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score,combined,0.3806426177804061,0.823864040389675,0.5801195664075425,0.8510641659688097,0.1489358340311902,0.1761359596103249,0.8647972821572227,11586.0,18852.0,2477.0,107726.0,14063.0,126578.0,30438.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3757195504522888,0.8771954774941335,0.5365098185867994,0.8380682267060626,0.1619317732939373,0.1228045225058664,0.864436407515242,12336.0,20497.0,1727.0,106081.0,14063.0,126578.0,32833.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3328603935216169,0.8841641186091161,0.5212561127133839,0.8031174453696535,0.1968825546303465,0.1158358813908838,0.8589582702776247,12434.0,24921.0,1629.0,101657.0,14063.0,126578.0,37355.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score,combined,0.4301089169710093,0.7836532799434696,0.6061723534404669,0.8846343833111431,0.1153656166888569,0.2163467200565304,0.8596955995823011,26616.0,35266.0,7348.0,270423.0,33964.0,305689.0,61882.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> IF,combined,0.3442510198273408,0.8547285360970439,0.5017056112438157,0.8191037296075423,0.1808962703924577,0.145271463902956,0.8479469717348537,29030.0,55298.0,4934.0,250391.0,33964.0,305689.0,84328.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3172738462867385,0.8651513367094571,0.4738814714184839,0.7931557890535806,0.2068442109464194,0.1348486632905429,0.839334285648887,29384.0,63230.0,4580.0,242459.0,33964.0,305689.0,92614.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.2957034877335224,0.8719526557531504,0.4579993217264184,0.7692556814278564,0.2307443185721436,0.1280473442468496,0.8330314202657552,29615.0,70536.0,4349.0,235153.0,33964.0,305689.0,100151.0
mh10,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> Z-score,combined,0.4198420721077074,0.7838407045759143,0.6249621184531698,0.879651972016751,0.1203480279832489,0.2161592954240857,0.8637134311257377,28658.0,39601.0,7903.0,289453.0,36561.0,329054.0,68259.0
mh10,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> IF,combined,0.358581217063552,0.8430841607177046,0.5328011262320068,0.832437836950774,0.1675621630492259,0.1569158392822953,0.8568606017460474,30824.0,55137.0,5737.0,273917.0,36561.0,329054.0,85961.0
mh10,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3304710110358426,0.8526298514810864,0.4966837066660771,0.8080679766846779,0.1919320233153221,0.1473701485189135,0.8476405600309546,31173.0,63156.0,5388.0,265898.0,36561.0,329054.0,94329.0
mh10,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3077307956440694,0.8579360520773501,0.4854781241077933,0.7855579935208203,0.2144420064791797,0.1420639479226498,0.8432423299815544,31367.0,70563.0,5194.0,258491.0,36561.0,329054.0,101930.0
mh15,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> Z-score,combined,0.4063262731993382,0.789113698542979,0.622566886681162,0.8718952030511578,0.1281047969488422,0.210886301457021,0.8637756364363266,24805.0,36242.0,6629.0,246667.0,31434.0,282909.0,61047.0
mh15,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> IF,combined,0.3620842723485624,0.843354329706687,0.5477427125806441,0.8349115793417672,0.1650884206582328,0.1566456702933129,0.8601857629966665,26510.0,46705.0,4924.0,236204.0,31434.0,282909.0,73215.0
mh15,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3291795324217026,0.8546478335560221,0.5031723285220566,0.8064854776624285,0.1935145223375714,0.1453521664439778,0.849255170659624,26865.0,54747.0,4569.0,228162.0,31434.0,282909.0,81612.0
mh15,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> Z-score (>=5) -> IF,combined,0.3032649996077068,0.860755869440733,0.4934306718548109,0.7802756363353587,0.2197243636646413,0.139244130559267,0.8451360928373277,27057.0,62162.0,4377.0,220747.0,31434.0,282909.0,89219.0
mh20,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> Z-score,combined,0.4033192883033726,0.7949517661565243,0.6218379313179814,0.8693290567467049,0.1306709432532951,0.2050482338434757,0.8660463112767324,21920.0,32429.0,5654.0,215744.0,27574.0,248173.0,54349.0
mh20,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> IF,combined,0.4118297204791785,0.8378182345687967,0.6129637379706872,0.8670524190786266,0.1329475809213734,0.1621817654312033,0.8747082532945243,23102.0,32994.0,4472.0,215179.0,27574.0,248173.0,56096.0
mh20,COMPETITOR_2_COUNTRY_3,COMPETITOR_2_COUNTRY_3,competitor,competitor,B2C,Sanity -> Z-score (>=10) -> IF,combined,0.3614481920669343,0.8522883876115182,0.5451027794001192,0.832705411144645,0.1672945888553549,0.1477116123884819,0.8627763046641297,23501.0,41518.0,4073.0,206655.0,27574.0,248173.0,65019.0
